Name,Year,Team,Split_position,final_position,final_position_spec,final_hier_num,TotalYearsInNFL,Past5yrsWinningPerc_best,Past5yrsWinningPerc_avg,HC,Coord,cumul_emb0,cumul_emb1,cumul_emb2,cumul_emb3,cumul_emb4,cumul_emb5,cumul_emb6,cumul_emb7,cumul_emb8,cumul_emb9,cumul_emb10,cumul_emb11,cumul_emb12,cumul_emb13,cumul_emb14,cumul_emb15,no_node_emb
Rod Marinelli,2015,Dallas Cowboys (NFL),defensive coordinator,DC,DC,2,19,0.75,0.609,0,1,0.8835628032684326,0.20522263646125796,-0.30485329031944275,-0.2504587173461914,0.06474094092845918,0.5474433898925781,0.11143723130226137,0.24948957562446594,-0.059801541268825524,0.7648500800132751,-0.39959365129470825,0.0751805528998375,0.5066200494766235,0.32942861318588257,0.1933784931898117,-0.15846076607704165,0
Rod Marinelli,2015,Dallas Cowboys (NFL),defensive line,D,DL,3,19,0.75,0.609,0,0,0.8835628032684326,0.20522263646125796,-0.30485329031944275,-0.2504587173461914,0.06474094092845918,0.5474433898925781,0.11143723130226137,0.24948957562446594,-0.059801541268825524,0.7648500800132751,-0.39959365129470825,0.0751805528998375,0.5066200494766235,0.32942861318588257,0.1933784931898117,-0.15846076607704165,0
Ben Bloom,2015,Dallas Cowboys (NFL),defensive ends,D,DL,3,3,0.5,0.5,0,0,0.8714162111282349,0.12196866422891615,-1.2034870386123655,-0.6954522132873535,0.18765778839588165,0.24936486780643466,-0.5535510182380676,0.5634530782699585,0.12184762954711915,0.4734638035297394,-0.14208413660526276,-0.11632061749696733,0.17749948799610138,-0.7794166803359985,-0.5793309807777405,-0.4625802338123322,0
Leon Lett,2015,Dallas Cowboys (NFL),defensive tackles,D,DL,3,4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Jason Garrett,2015,Dallas Cowboys (NFL),head coach,HC,HC,1,10,0.75,0.482,1,0,0.5334711074829102,0.4317290186882019,-1.0998811721801758,-0.4741349220275879,0.2132191359996796,-0.03656570613384247,-0.3114599585533142,0.5395614504814148,0.2556650936603546,-0.08245807141065598,0.10797367244958878,-0.4043938219547272,-0.14248588681221008,-0.6912562847137451,-0.8002228736877441,-0.1236487403512001,0
Matt Eberflus,2015,Dallas Cowboys (NFL),linebackers,D,LB,3,6,0.75,0.512,0,0,0.4462228715419769,0.16073767840862274,-1.0304944515228271,-0.6044352650642395,0.2461935877799988,0.39105370640754705,-0.4344869256019592,0.5390033721923828,-0.005565149243921042,0.5237219929695129,0.13207708299160004,-0.3884454667568207,0.41835299134254456,-0.6308565139770508,-0.8614926934242249,-0.4353580176830292,0
Frank Pollack,2015,Dallas Cowboys (NFL),offensive line,O,OL,3,8,0.25,0.25,0,0,0.7888767123222351,-0.6194695234298706,0.10548140853643416,-1.448522448539734,-0.1919310092926025,-0.15230733156204224,0.7404813766479492,-0.3448953330516815,0.9714565873146056,-0.2376124411821365,0.688454806804657,-0.5179326534271239,-0.2283384054899216,0.9153433442115784,0.014955919235944746,-0.7618232369422913,0
Scott Linehan,2015,Dallas Cowboys (NFL),passing game coordinator,OC,OC,2,13,0.75,0.488,0,1,0.7294281721115112,0.6632127165794373,-0.9538207650184632,-0.7339226603507996,-0.33693400025367737,0.5133827328681946,-0.3687713742256165,0.7240380048751831,0.07025531679391861,-0.25147783756256104,-0.4056777060031891,0.08747098594903946,-0.4878650009632111,0.194063737988472,-0.07668668776750565,-0.21788334846496585,0
Wade Wilson,2015,Dallas Cowboys (NFL),quarterbacks,O,QB,3,14,0.75,0.525,0,0,0.27079376578330994,0.020730135962367058,-1.0434461832046509,-0.32325202226638794,0.31299328804016113,0.3650398254394531,0.4428228735923767,0.32029616832733154,0.30652204155921936,0.7950420379638672,-0.059605151414871216,-0.12682689726352692,-0.00044580976828001434,-0.8716061115264893,-0.09075023233890532,-0.3806951344013214,0
Gary Brown,2015,Dallas Cowboys (NFL),running backs,O,RB,3,6,0.75,0.425,0,0,0.010206918232142924,0.19283586740493772,-0.915023386478424,-0.7814928889274597,0.42180520296096796,-0.18449826538562772,0.1420809030532837,0.05096026510000229,-0.28637808561325073,0.7264823317527771,-0.11764063686132432,-0.4080325663089752,0.4769512414932251,-0.03689642623066902,-0.5858029127120972,-0.4174008667469025,0
Joe Baker,2015,Dallas Cowboys (NFL),safeties,D,Sec,3,7,0.625,0.438,0,0,1.4734625816345217,0.5284630656242371,0.14587640762329102,0.20368582010269165,0.1183006688952446,-0.10526031255722046,-0.1561623066663742,0.215889185667038,0.3659588694572449,-0.14751815795898438,0.2328595370054245,-0.7419122457504272,0.4608579576015472,0.43949148058891296,0.10375373065471648,0.3804786801338196,0
Jerome Henderson,2015,Dallas Cowboys (NFL),secondary,D,Sec,3,9,0.75,0.453,0,0,0.10465855896472932,0.03866779804229736,-0.7300524115562439,-0.8398375511169434,0.18017466366291046,0.21269920468330386,0.02928331680595875,0.16203095018863678,-0.21441550552845,0.5405066013336182,-0.14838451147079468,-0.7449982762336731,0.2921240329742432,-0.3019880950450897,-0.9006503820419312,-0.4229486584663391,0
Mike Pope,2015,Dallas Cowboys (NFL),tight ends,O,TE,3,32,0.75,0.587,0,0,0.15689915418624878,0.2564736902713776,-0.7450787425041199,-0.43937325477600103,-0.1884826421737671,0.05642373859882355,0.1833246946334839,-0.23403486609458926,0.05045393854379654,0.4106146991252899,0.5240125060081482,0.33007049560546875,0.41764035820961,-0.29130375385284424,-0.4045155346393585,0.5553414225578308,0
Derek Dooley,2015,Dallas Cowboys (NFL),wide receivers,O,WR,3,4,0.75,0.625,0,0,0.2951211631298065,0.633276104927063,-1.2548755407333374,-0.7425060272216797,0.3844819068908691,0.055321890860795975,-0.4648551642894745,0.55269455909729,0.22804081439971924,0.17209555208683014,-0.2757373154163361,-0.5034559965133667,-0.3333893418312073,-0.35686379671096796,-0.7024199962615967,0.040930960327386856,0
Rod Marinelli,2016,Dallas Cowboys (NFL),defensive coordinator,DC,DC,2,20,0.75,0.5,0,1,1.237691879272461,0.327628493309021,0.4618063271045685,-0.3040062189102173,0.2784619927406311,0.11280301958322525,-0.04303726181387901,0.12313222885131835,0.12427333742380142,0.6335398554801941,-0.2555959522724152,0.383895069360733,0.33709803223609924,0.27296239137649536,0.0947774574160576,-0.12003446370363235,0
Rod Marinelli,2016,Dallas Cowboys (NFL),defensive line,D,DL,3,20,0.75,0.5,0,0,1.237691879272461,0.327628493309021,0.4618063271045685,-0.3040062189102173,0.2784619927406311,0.11280301958322525,-0.04303726181387901,0.12313222885131835,0.12427333742380142,0.6335398554801941,-0.2555959522724152,0.383895069360733,0.33709803223609924,0.27296239137649536,0.0947774574160576,-0.12003446370363235,0
Leon Lett,2016,Dallas Cowboys (NFL),defensive line,D,DL,3,5,0.25,0.25,0,0,1.4697719812393188,1.3773757219314575,-0.21965926885604856,-0.8176255226135254,0.5613294839859009,-0.6635738611221313,-0.6338569521903992,-0.3398501574993133,0.31338173151016235,0.6344903707504272,0.2994104027748108,0.22729724645614624,-0.2376200556755066,-0.3907789885997772,0.1470414400100708,-0.3103324770927429,0
Jason Garrett,2016,Dallas Cowboys (NFL),head coach,HC,HC,1,11,0.75,0.5,1,0,0.6447688937187195,0.7232612371444702,-0.2055015414953232,-0.4263000190258026,0.4996217489242554,-0.8262142539024353,-0.2867816686630249,-0.07076415419578552,0.1030525639653206,0.3358713686466217,0.4698229730129242,0.18065568804740906,-0.7340427041053772,-0.8213692903518677,0.3693205416202545,-0.16718438267707825,0
Scott Linehan,2016,Dallas Cowboys (NFL),offensive coordinator,OC,OC,2,14,0.75,0.463,0,1,1.0885677337646484,0.9041375517845154,-0.202719047665596,-0.30006280541419983,0.4841835498809815,-0.11550730466842653,-0.2983966767787933,-0.1279510110616684,0.09007180482149124,-0.12859880924224856,-0.3713839054107666,0.32140177488327026,-0.9498351216316224,0.062482364475727074,-0.2946533262729645,-0.0007611636538058518,0
Frank Pollack,2016,Dallas Cowboys (NFL),offensive line,O,OL,3,9,0.25,0.25,0,0,1.3478823900222778,0.6542444229125977,-0.041982155293226235,-1.0567681789398191,0.0948495790362358,-0.903237283229828,0.10659419745206833,-0.5018358826637268,0.3637987971305847,0.190263032913208,0.39329051971435547,-0.5796039700508118,-0.3143946528434753,-0.2338908314704895,0.19983446598052976,-0.3978046774864197,0
Matt Eberflus,2016,Dallas Cowboys (NFL),pass defense coordinator,DC,DC,2,7,0.75,0.5,0,1,0.9054338335990906,0.8234862685203552,-0.18675091862678528,-0.7806419134140015,0.5828447937965393,-0.5436545014381409,-0.2676335871219635,0.3040766417980194,-0.0684477835893631,0.7505760192871094,0.3749756515026093,0.3345765173435211,-0.23850689828395846,-0.7366204261779785,-0.021892612800002098,-0.4031637310981751,0
Matt Eberflus,2016,Dallas Cowboys (NFL),linebackers,D,LB,3,7,0.75,0.5,0,0,0.9054338335990906,0.8234862685203552,-0.18675091862678528,-0.7806419134140015,0.5828447937965393,-0.5436545014381409,-0.2676335871219635,0.3040766417980194,-0.0684477835893631,0.7505760192871094,0.3749756515026093,0.3345765173435211,-0.23850689828395846,-0.7366204261779785,-0.021892612800002098,-0.4031637310981751,0
Wade Wilson,2016,Dallas Cowboys (NFL),quarterbacks,O,QB,3,15,0.75,0.5,0,0,0.7787134051322937,0.20048479735851288,-0.1388767659664154,-0.7433981895446777,0.5430712103843689,-0.18761128187179565,0.2367236763238907,-0.22977039217948916,0.06932302564382553,0.9820796847343444,0.12606315314769745,0.23493452370166776,-0.2121688425540924,-0.8746889233589172,0.6611733436584473,-0.18933066725730896,0
Gary Brown,2016,Dallas Cowboys (NFL),running backs,O,RB,3,7,0.75,0.412,0,0,0.6477160453796387,0.7640105485916138,-0.1725873500108719,-0.9302069544792176,0.8021596670150757,-0.5684818029403687,-0.08679309487342833,-0.12085068225860594,-0.3804575204849243,0.8305846452713013,0.14037157595157626,-0.09357469528913498,0.09890363365411757,-0.1887042373418808,-0.20801609754562375,-0.1711527407169342,0
Greg Jackson,2016,Dallas Cowboys (NFL),safeties,D,Sec,3,4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Joe Baker,2016,Dallas Cowboys (NFL),secondary,D,Sec,3,8,0.25,0.25,0,0,0.946653127670288,0.8352658748626709,0.9689573645591736,0.3416748046875,0.2124139815568924,-0.6026456952095032,-0.38451698422431946,0.0031520281918346878,0.16295456886291504,0.3060005307197571,0.4334003031253815,-0.18805786967277527,0.07925049215555191,-0.18997322022914886,0.12422168999910355,0.04067762568593025,0
Mike Pope,2016,Dallas Cowboys (NFL),tight ends,O,TE,3,33,0.75,0.512,0,0,0.2737094163894653,0.5491322875022888,-0.17024436593055725,-0.462729424238205,-0.11023636907339096,-0.001399613916873932,-0.1483554244041443,-0.4031858444213867,0.09479279816150664,0.3272612988948822,0.8740661740303041,0.2001033276319504,0.17405816912651062,-0.2214387059211731,-0.13805949687957764,0.4861873984336853,0
Derek Dooley,2016,Dallas Cowboys (NFL),wide receivers,O,WR,3,5,0.75,0.5,0,0,0.7592516541481018,0.5052255988121033,-0.2316946089267731,-0.5175537467002869,0.9667013883590698,-0.8917589783668518,-0.21808773279190066,-0.29007235169410706,0.17654448747634888,0.3172895610332489,0.2114076018333435,0.40056273341178894,-0.6615005135536194,-0.5679400563240051,0.16561998426914215,-0.11516017466783525,0
Rod Marinelli,2017,Dallas Cowboys (NFL),defensive coordinator,DC,DC,2,21,0.812,0.578,0,1,0.4182576835155487,-0.09287607669830322,0.6461372971534729,0.13197660446166992,-0.33452627062797546,0.6830225586891174,-0.34982752799987793,-0.37617385387420654,0.4175706505775452,0.6935332417488098,0.17724739015102384,0.181295707821846,0.588482677936554,0.3709938228130341,-0.455812931060791,-0.2684500515460968,0
Rod Marinelli,2017,Dallas Cowboys (NFL),defensive line,D,DL,3,21,0.812,0.578,0,0,0.4182576835155487,-0.09287607669830322,0.6461372971534729,0.13197660446166992,-0.33452627062797546,0.6830225586891174,-0.34982752799987793,-0.37617385387420654,0.4175706505775452,0.6935332417488098,0.17724739015102384,0.181295707821846,0.588482677936554,0.3709938228130341,-0.455812931060791,-0.2684500515460968,0
Leon Lett,2017,Dallas Cowboys (NFL),defensive line,D,DL,3,6,0.812,0.531,0,0,0.6769284009933472,0.09282394498586656,0.6560701131820679,0.6667447090148926,0.5241989493370056,0.5433251857757568,-0.9173475503921508,-0.965265154838562,0.3292382657527924,0.8356604576110841,1.14042329788208,0.6294696927070618,-0.13632482290267944,-0.3330841362476349,-0.32564735412597656,-1.2414333820343018,0
Jason Garrett,2017,Dallas Cowboys (NFL),head coach,HC,HC,1,12,0.812,0.562,1,0,-0.0726848915219307,-0.07895830273628235,0.2856847643852234,0.7585088610649109,0.3614799678325653,0.2037643790245056,-0.4778615832328797,-0.3261249363422394,-0.07276105880737305,0.5490633249282837,0.8616881370544434,0.38075608015060425,-0.4049990773200989,-0.7170639634132385,0.02988978289067745,-0.9103567004203796,0
Scott Linehan,2017,Dallas Cowboys (NFL),offensive coordinator,OC,OC,2,15,0.812,0.5,0,1,0.8207233548164368,-0.1452620029449463,0.24491870403289795,0.7428416609764099,0.1807820051908493,0.5080394148826599,-0.3720965683460236,-0.760589599609375,0.19332654774188995,-0.245110496878624,0.10241613537073137,0.6167168617248535,-0.35924908518791204,-0.18427659571170807,-0.4939106106758118,-0.7793471217155457,0
Frank Pollack,2017,Dallas Cowboys (NFL),offensive line,O,OL,3,10,0.812,0.437,0,0,0.760010838508606,0.06133252382278441,1.125130295753479,0.2519964873790741,-0.21094277501106265,0.1450294703245163,-0.2478562146425247,-0.6333054304122925,0.02684934064745903,0.4255158603191376,1.1319352388381958,-0.2599164843559265,-0.20146596431732175,0.18176159262657168,-0.08805862069129944,-0.8868776559829712,0
Matt Eberflus,2017,Dallas Cowboys (NFL),pass defense coordinator,DC,DC,2,8,0.812,0.604,0,1,0.5231760740280151,0.1269134134054184,0.641319990158081,0.21328192949295044,0.3638142943382263,0.3244673907756805,-0.8659301400184631,-0.2931270897388458,-0.2472102791070938,0.8702946901321411,0.9140746593475342,0.5034551620483398,-0.17101401090621948,-0.7182319760322571,-0.4760455787181854,-0.8806529045104979,0
Matt Eberflus,2017,Dallas Cowboys (NFL),linebackers,D,LB,3,8,0.812,0.604,0,0,0.5231760740280151,0.1269134134054184,0.641319990158081,0.21328192949295044,0.3638142943382263,0.3244673907756805,-0.8659301400184631,-0.2931270897388458,-0.2472102791070938,0.8702946901321411,0.9140746593475342,0.5034551620483398,-0.17101401090621948,-0.7182319760322571,-0.4760455787181854,-0.8806529045104979,0
Wade Wilson,2017,Dallas Cowboys (NFL),quarterbacks,O,QB,3,16,0.812,0.562,0,0,0.07968755066394806,-0.2365137636661529,0.4436124563217163,-0.1857825368642807,0.4120514690876007,0.7454295754432678,-0.24466271698474884,-0.5640580654144287,0.01796812005341053,0.9497288465499878,0.9271843433380128,0.039582930505275726,-0.2174888551235199,-0.7164875268936157,0.1579955816268921,-0.4841189980506897,0
Gary Brown,2017,Dallas Cowboys (NFL),running backs,O,RB,3,8,0.812,0.525,0,0,0.2474441230297089,0.011676708236336708,0.7321881055831909,-0.0015626817476004364,0.6511523127555847,0.13533951342105865,-0.6945692300796509,-0.660152792930603,-0.26863211393356323,0.7281844019889832,0.4104525148868561,0.217966303229332,-0.19726312160491946,-0.13328073918819427,-0.3284450173377991,-0.8749640583992004,0
Greg Jackson,2017,Dallas Cowboys (NFL),safeties,D,Sec,3,5,0.812,0.812,0,0,0.9212407469749452,0.09782835096120834,0.7741462588310242,0.6275803446769714,0.35831746459007263,0.6709967255592346,-0.9423460364341736,-1.0429196357727049,0.5539671182632446,0.8119641542434692,1.6230148077011108,0.4189934730529785,-0.035958778113126755,-0.3097490668296814,-0.4008168876171112,-1.2777730226516724,0
Joe Baker,2017,Dallas Cowboys (NFL),secondary,D,Sec,3,9,0.812,0.531,0,0,-0.12574605643749234,0.32981935143470764,0.4908800423145294,1.2156801223754885,-0.26962345838546753,0.3000142276287079,-0.4917709827423096,-0.1639806181192398,0.2497612982988357,0.3431674242019653,0.5605473518371582,-0.08975785225629808,0.4466980397701264,0.06339384615421295,-0.3248266875743866,-0.3641269505023956,0
Steve Loney,2017,Dallas Cowboys (NFL),tight ends,O,TE,3,13,0.0,0.0,0,0,0.4687541425228119,-0.9093733429908752,0.09324456006288527,0.33097904920578003,0.8720490336418152,0.6936020851135254,-0.005301212891936302,-0.5137213468551636,-0.13264070451259613,-0.23971949517726895,-0.1691000908613205,0.3716855049133301,0.2558894753456116,-0.2909894287586212,-0.8324812054634094,-0.7176828384399414,0
Derek Dooley,2017,Dallas Cowboys (NFL),wide receivers,O,WR,3,6,0.812,0.578,0,0,-0.10821986943483353,-0.3021186888217926,0.3517403304576874,0.7254903316497803,0.4964613318443298,0.12096236646175385,-0.6194789409637451,-0.5695601105690002,0.27389517426490784,0.4437703192234039,0.6681426167488098,0.5882256031036377,-0.3565547466278076,-0.4898730516433716,-0.19398748874664307,-1.1009073257446291,0
Rod Marinelli,2018,Dallas Cowboys (NFL),defensive coordinator,DC,DC,2,22,0.812,0.562,0,1,0.12394379824399948,-0.10635639727115632,-0.18797045946121216,-0.11670480668544768,-0.3439222574234009,0.5924203395843506,-0.4984632432460785,-0.0313168503344059,0.7860745787620544,0.10560845583677292,0.2158561944961548,-0.3966012597084045,0.9359508752822876,0.24519193172454834,-0.4115769863128662,-0.5603610873222351,0
Rod Marinelli,2018,Dallas Cowboys (NFL),defensive line,D,DL,3,22,0.812,0.562,0,0,0.12394379824399948,-0.10635639727115632,-0.18797045946121216,-0.11670480668544768,-0.3439222574234009,0.5924203395843506,-0.4984632432460785,-0.0313168503344059,0.7860745787620544,0.10560845583677292,0.2158561944961548,-0.3966012597084045,0.9359508752822876,0.24519193172454834,-0.4115769863128662,-0.5603610873222351,0
Leon Lett,2018,Dallas Cowboys (NFL),defensive tackles,D,DL,3,7,0.812,0.541,0,0,0.31709524989128113,0.3386813700199127,-1.2229887247085571,0.08052117377519608,-0.3341163098812103,0.6302335262298584,-0.3650491535663605,0.29695773124694824,0.6832314133644104,0.5777222514152527,0.33877280354499817,-0.42519411444664,1.1354986429214478,-1.145938277244568,-0.13187597692012787,-1.411521077156067,0
Jason Garrett,2018,Dallas Cowboys (NFL),head coach,HC,HC,1,13,0.812,0.575,1,0,-0.033955957740545266,0.061228618025779724,-0.7091864943504333,0.23827922344207764,0.1530955284833908,0.18359455466270447,-0.010910499840974808,0.5960821509361267,0.7080671191215515,0.3354046046733856,0.0047990474849939355,-0.09976793080568314,0.374250590801239,-1.188268542289734,0.2841425538063049,-1.1799330711364746,0
Ben Bloom,2018,Dallas Cowboys (NFL),linebackers,D,LB,3,5,0.5,0.417,0,0,0.21747182309627533,0.23384356498718264,-0.9462734460830688,0.04003971815109253,-0.5907748341560364,0.5052440762519836,-0.2840596139431,0.5568401217460632,0.7905202507972717,0.5003445148468018,0.5205042362213135,-0.3694028556346893,0.7060389518737793,-1.3063055276870728,0.10913865268230437,-1.3289376497268677,0
Scott Linehan,2018,Dallas Cowboys (NFL),offensive coordinator,OC,OC,2,16,0.812,0.562,0,1,0.7349393367767334,-0.03193695843219757,-0.9809784293174744,0.13223345577716827,-0.37048083543777466,0.013709909282624722,0.19887499511241916,-0.17299266159534454,0.6915004253387451,-0.1766568422317505,-0.181367427110672,-0.15060077607631686,0.3021157681941986,-0.4553022980690002,-0.3578147292137146,-1.059001326560974,0
